Mat 1:1  βίβλος@nnfsc γένεσις@ngfsc Ἰησοῦς@ngmsp Χριστός@ngmsp υἱός@ngmsc Δαυίδ@ngmsp υἱός@ngmsc Ἀβραάμ@ngmsp 
Mat 4:7  φημί@viaa3s/viia3s αὐτός@rpdms ὁ@dnms Ἰησοῦς@nnmsp πάλιν@b γράφω@vixp3s οὐ@b ἐκπειράζω@vifa2s κύριος@namsc ὁ@dams θεός@namsc σύ@rpg-s 
Mat 4:8  πάλιν@b παραλαμβάνω@vipa3s αὐτός@rpams ὁ@dnms διάβολος@nnmsc εἰς@pa ὄρος@nansc ὑψηλός@anansn λίαν@b καί@cc δείκνυμι@vipa3s αὐτός@rpdms πᾶς@aiafpn ὁ@dafp βασιλεία@nafpc ὁ@dgms κόσμος@ngmsc καί@cc ὁ@dafs δόξα@nafsc αὐτός@rpgfp 
Mat 4:9  καί@cc λέγω@viaa3s αὐτός@rpdms οὗτος@rdanp σύ@rpd-s πᾶς@aianpn δίδωμι@vifa1s ἐάν@cs πίπτω@vpaanms προσκυνέω@vsaa2s ἐγώ@rpd-s 
Mat 4:10  τότε@b λέγω@vipa3s αὐτός@rpdms ὁ@dnms Ἰησοῦς@nnmsp ὑπάγω@vdpa2s Σατανᾶς@nvmsp γράφω@vixp3s γάρ@cc κύριος@namsc ὁ@dams θεός@namsc σύ@rpg-s προσκυνέω@vifa2s καί@cc αὐτός@rpdms μόνος@andmsn λατρεύω@vifa2s 
Mat 4:11  τότε@b ἀφίημι@vipa3s αὐτός@rpams ὁ@dnms διάβολος@nnmsc καί@cc ἰδού@i ἄγγελος@nnmpc προσέρχομαι@viaa3p καί@cc διακονέω@viia3p αὐτός@rpdms 
Mat 4:12  ἀκούω@vpaanms δέ@cc ὅτι@cs Ἰωάννης@nnmsp παραδίδωμι@viap3s ἀναχωρέω@viaa3s εἰς@pa ὁ@dafs Γαλιλαία@nafsp 
Mat 4:13  καί@cc καταλείπω@vpaanms ὁ@dafs Ναζαρά@nafsp ἔρχομαι@vpaanms κατοικέω@viaa3s εἰς@pa Καφαρναούμ@nafsp ὁ@dafs παραθαλάσσιος@anafsn ἐν@pd ὅριον@ndnpc Ζαβουλών@ngmsp καί@cc Νεφθαλίμ@ngmsp 
Mat 4:14  ἵνα@cs πληρόω@vsap3s ὁ@dnns λέγω@vpapnns διά@pg Ἠσαΐας@ngmsp ὁ@dgms προφήτης@ngmsc λέγω@vppagms 
Mat 4:15  γῆ@nnfsc/nvfsc Ζαβουλών@ngmsp καί@cc γῆ@nnfsc/nvfsc Νεφθαλίμ@ngmsp ὁδός@nafsc θάλασσα@ngfsc πέραν@pg ὁ@dgms Ἰορδάνης@ngmsp Γαλιλαία@nnfsp/nvfsp ὁ@dgnp ἔθνος@ngnpc 
Mat 4:16  ὁ@dnms λαός@nnmsc ὁ@dnms κάθημαι@vppmnms ἐν@pd σκότος@ndnsc φῶς@nansc ὁράω@viaa3s μέγας@anansn καί@cc ὁ@ddmp κάθημαι@vppmdmp ἐν@pd χώρα@ndfsc καί@cc σκιά@ndfsc θάνατος@ngmsc φῶς@nnnsc ἀνατέλλω@viaa3s αὐτός@rpdmp 
Mat 4:17  ἀπό@pg τότε@b ἄρχω@viam3s ὁ@dnms Ἰησοῦς@nnmsp κηρύσσω@vnpa καί@cc λέγω@vnpa μετανοέω@vdpa2p ἐγγίζω@vixa3s γάρ@cc ὁ@dnfs βασιλεία@nnfsc ὁ@dgmp οὐρανός@ngmpc 
Mat 4:18  περιπατέω@vppanms δέ@cc παρά@pa ὁ@dafs θάλασσα@nafsc ὁ@dgfs Γαλιλαία@ngfsp ὁράω@viaa3s δύο@acampn ἀδελφός@nampc Σίμων@namsp ὁ@dams λέγω@vpppams Πέτρος@namsp καί@cc Ἀνδρέας@namsp ὁ@dams ἀδελφός@namsc αὐτός@rpgms βάλλω@vppaamp ἀμφίβληστρον@nansc εἰς@pa ὁ@dafs θάλασσα@nafsc εἰμί@viia3p γάρ@cc ἁλιεύς@nnmpc 
Mat 4:19  καί@cc λέγω@vipa3s αὐτός@rpdmp δεῦτε@b ὀπίσω@pg ἐγώ@rpg-s καί@cc ποιέω@vifa1s σύ@rpa-p ἁλιεύς@nampc ἄνθρωπος@ngmpc 
Mat 4:20  ὁ@dnmp δέ@cc εὐθέως@b ἀφίημι@vpaanmp ὁ@danp δίκτυον@nanpc ἀκολουθέω@viaa3p αὐτός@rpdms 
Mat 4:21  καί@cc προβαίνω@vpaanms ἐκεῖθεν@b ὁράω@viaa3s ἄλλος@aiampn δύο@acampn ἀδελφός@nampc Ἰάκωβος@namsp ὁ@dams ὁ@dgms Ζεβεδαῖος@ngmsp καί@cc Ἰωάννης@namsp ὁ@dams ἀδελφός@namsc αὐτός@rpgms ἐν@pd ὁ@ddns πλοῖον@ndnsc μετά@pg Ζεβεδαῖος@ngmsp ὁ@dgms πατήρ@ngmsc αὐτός@rpgmp καταρτίζω@vppaamp ὁ@danp δίκτυον@nanpc αὐτός@rpgmp καί@cc καλέω@viaa3s αὐτός@rpamp 
Mat 4:22  ὁ@dnmp δέ@cc εὐθέως@b ἀφίημι@vpaanmp ὁ@dans πλοῖον@nansc καί@cc ὁ@dams πατήρ@namsc αὐτός@rpgmp ἀκολουθέω@viaa3p αὐτός@rpdms 
Mat 4:23  καί@cc περιάγω@viia3s ἐν@pd ὅλος@andfsn ὁ@ddfs Γαλιλαία@ndfsp διδάσκω@vppanms ἐν@pd ὁ@ddfp συναγωγή@ndfpc αὐτός@rpgmp καί@cc κηρύσσω@vppanms ὁ@dans εὐαγγέλιον@nansc ὁ@dgfs βασιλεία@ngfsc καί@cc θεραπεύω@vppanms πᾶς@aiafsn νόσος@nafsc καί@cc πᾶς@aiafsn μαλακία@nafsc ἐν@pd ὁ@ddms λαός@ndmsc 
Mat 4:24  καί@cc ἀπέρχομαι@viaa3s ὁ@dnfs ἀκοή@nnfsc αὐτός@rpgms εἰς@pa ὅλος@anafsn ὁ@dafs Συρία@nafsp καί@cc προσφέρω@viaa3p αὐτός@rpdms πᾶς@aiampn ὁ@damp κακῶς@b ἔχω@vppaamp ποικίλος@andfpn νόσος@ndfpc καί@cc βάσανος@ndfpc συνέχω@vpppamp καί@cc δαιμονίζομαι@vpppamp καί@cc σεληνιάζομαι@vpppamp καί@cc παραλυτικός@anampn καί@cc θεραπεύω@viaa3s αὐτός@rpamp 
Mat 4:25  καί@cc ἀκολουθέω@viaa3p αὐτός@rpdms ὄχλος@nnmpc πολύς@annmpn ἀπό@pg ὁ@dgfs Γαλιλαία@ngfsp καί@cc Δεκάπολις@ngfsp καί@cc Ἱεροσόλυμα@ngnpp καί@cc Ἰουδαία@ngfsp καί@cc πέραν@pg ὁ@dgms Ἰορδάνης@ngmsp 
Mat 5:1  ὁράω@vpaanms δέ@cc ὁ@damp ὄχλος@nampc ἀναβαίνω@viaa3s εἰς@pa ὁ@dans ὄρος@nansc καί@cc καθίζω@vpaagms αὐτός@rpgms προσέρχομαι@viaa3p αὐτός@rpdms ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms 
Mat 5:2  καί@cc ἀνοίγω@vpaanms ὁ@dans στόμα@nansc αὐτός@rpgms διδάσκω@viia3s αὐτός@rpamp λέγω@vppanms 
Mat 5:3  μακάριος@annmpn ὁ@dnmp πτωχός@annmpn ὁ@ddns πνεῦμα@ndnsc ὅτι@cs αὐτός@rpgmp εἰμί@vipa3s ὁ@dnfs βασιλεία@nnfsc ὁ@dgmp οὐρανός@ngmpc 
Mat 5:4  μακάριος@annmpn ὁ@dnmp πενθέω@vppanmp ὅτι@cs αὐτός@rtnmp παρακαλέω@vifp3p 
Mat 5:5  μακάριος@annmpn ὁ@dnmp πραΰς@annmpn ὅτι@cs αὐτός@rtnmp κληρονομέω@vifa3p ὁ@dafs γῆ@nafsc 
Mat 5:6  μακάριος@annmpn ὁ@dnmp πεινάω@vppanmp καί@cc διψάω@vppanmp ὁ@dafs δικαιοσύνη@nafsc ὅτι@cs αὐτός@rtnmp χορτάζω@vifp3p 
Mat 5:7  μακάριος@annmpn ὁ@dnmp ἐλεήμων@annmpn ὅτι@cs αὐτός@rtnmp ἐλεέω@vifp3p 
Mat 5:8  μακάριος@annmpn ὁ@dnmp καθαρός@annmpn ὁ@ddfs καρδία@ndfsc ὅτι@cs αὐτός@rtnmp ὁ@dams θεός@namsc ὁράω@vifm3p 
Mat 5:9  μακάριος@annmpn ὁ@dnmp εἰρηνοποιός@annmpn ὅτι@cs αὐτός@rtnmp υἱός@nnmpc θεός@ngmsc καλέω@vifp3p 
Mat 5:10  μακάριος@annmpn ὁ@dnmp διώκω@vpxpnmp ἕνεκα@pg δικαιοσύνη@ngfsc ὅτι@cs αὐτός@rpgmp εἰμί@vipa3s ὁ@dnfs βασιλεία@nnfsc ὁ@dgmp οὐρανός@ngmpc 
Mat 5:11  μακάριος@annmpn εἰμί@vipa2p ὅταν@cs ὀνειδίζω@vsaa3p σύ@rpa-p καί@cc διώκω@vsaa3p καί@cc λέγω@vsaa3p πᾶς@aiansn πονηρός@anansn κατά@pg σύ@rpg-p ψεύδομαι@vppmnmp ἕνεκα@pg ἐγώ@rpg-s 
Mat 5:12  χαίρω@vdpa2p καί@cc ἀγαλλιάω@vdpm2p ὅτι@cs ὁ@dnms μισθός@nnmsc σύ@rpg-p πολύς@annmsn ἐν@pd ὁ@ddmp οὐρανός@ndmpc οὕτως@b γάρ@cc διώκω@viaa3p ὁ@damp προφήτης@nampc ὁ@damp πρό@pg σύ@rpg-p 
Mat 5:13  σύ@rpn-p εἰμί@vipa2p ὁ@dnns ἅλας@nnnsc ὁ@dgfs γῆ@ngfsc ἐάν@cs δέ@cc ὁ@dnns ἅλας@nnnsc μωραίνω@vsap3s ἐν@pd τίς@rqdns ἁλίζω@vifp3s εἰς@pa οὐδείς@rians ἰσχύω@vipa3s ἔτι@b εἰ@cs μή@x βάλλω@vpapnns ἔξω@b καταπατέω@vnpp ὑπό@pg ὁ@dgmp ἄνθρωπος@ngmpc 
Mat 5:14  σύ@rpn-p εἰμί@vipa2p ὁ@dnns φῶς@nnnsc ὁ@dgms κόσμος@ngmsc οὐ@b δύναμαι@vipm3s πόλις@nnfsc κρύπτω@vnap ἐπάνω@pg ὄρος@ngnsc κεῖμαι@vpppnfs 
Mat 5:15  οὐδέ@cc καίω@vipa3p λύχνος@namsc καί@cc τίθημι@vipa3p αὐτός@rpams ὑπό@pa ὁ@dams μόδιος@namsc ἀλλά@cc ἐπί@pa ὁ@dafs λυχνία@nafsc καί@cc λάμπω@vipa3s πᾶς@aidmpn ὁ@ddmp ἐν@pd ὁ@ddfs οἰκία@ndfsc 
Mat 5:16  οὕτως@b λάμπω@vdaa3s ὁ@dnns φῶς@nnnsc σύ@rpg-p ἔμπροσθεν@pg ὁ@dgmp ἄνθρωπος@ngmpc ὅπως@cs ὁράω@vsaa3p σύ@rpg-p ὁ@danp καλός@ananpn ἔργον@nanpc καί@cc δοξάζω@vsaa3p ὁ@dams πατήρ@namsc σύ@rpg-p ὁ@dams ἐν@pd ὁ@ddmp οὐρανός@ndmpc 
Mat 5:17  μή@x νομίζω@vsaa2p ὅτι@cs ἔρχομαι@viaa1s καταλύω@vnaa ὁ@dams νόμος@namsc ἤ@cc ὁ@damp προφήτης@nampc οὐ@b ἔρχομαι@viaa1s καταλύω@vnaa ἀλλά@cc πληρόω@vnaa 
Mat 5:18  ἀμήν@t γάρ@cc λέγω@vipa1s σύ@rpd-p ἕως@cs ἄν@x παρέρχομαι@vsaa3s ὁ@dnms οὐρανός@nnmsc καί@cc ὁ@dnfs γῆ@nnfsc ἰῶτα@nnnsc εἷς@acnnsn ἤ@cc εἷς@acnfsn κεραία@nnfsc οὐ@b μή@x παρέρχομαι@vsaa3s ἀπό@pg ὁ@dgms νόμος@ngmsc ἕως@cs ἄν@x πᾶς@ainnpn γίνομαι@vsam3s 
Mat 5:19  ὅς@rrnms ἐάν@x οὖν@cc λύω@vsaa3s εἷς@acafsn ὁ@dgfp ἐντολή@ngfpc οὗτος@rdgfp ὁ@dgfp ἐλαχύς@angfps καί@cc διδάσκω@vsaa3s οὕτως@b ὁ@damp ἄνθρωπος@nampc ἐλαχύς@annmss καλέω@vifp3s ἐν@pd ὁ@ddfs βασιλεία@ndfsc ὁ@dgmp οὐρανός@ngmpc ὅς@rrnms δέ@cc ἄν@x ποιέω@vsaa3s καί@cc διδάσκω@vsaa3s οὗτος@rdnms μέγας@annmsn καλέω@vifp3s ἐν@pd ὁ@ddfs βασιλεία@ndfsc ὁ@dgmp οὐρανός@ngmpc 
Mat 5:20  λέγω@vipa1s γάρ@cc σύ@rpd-p ὅτι@cs ἐάν@cs μή@x περισσεύω@vsaa3s σύ@rpg-p ὁ@dnfs δικαιοσύνη@nnfsc πολύς@anansc ὁ@dgmp γραμματεύς@ngmpc καί@cc Φαρισαῖος@ngmpp οὐ@b μή@x εἰσέρχομαι@vsaa2p εἰς@pa ὁ@dafs βασιλεία@nafsc ὁ@dgmp οὐρανός@ngmpc 
Mat 5:21  ἀκούω@viaa2p ὅτι@cs λέγω@viap3s ὁ@ddmp ἀρχαῖος@andmpn οὐ@b φονεύω@vifa2s ὅς@rrnms δέ@cc ἄν@x φονεύω@vsaa3s ἔνοχος@annmsn εἰμί@vifm3s ὁ@ddfs κρίσις@ndfsc 
Mat 5:22  ἐγώ@rpn-s δέ@cc λέγω@vipa1s σύ@rpd-p ὅτι@cs πᾶς@ainmsn ὁ@dnms ὀργίζω@vpppnms ὁ@ddms ἀδελφός@ndmsc αὐτός@rpgms ἔνοχος@annmsn εἰμί@vifm3s ὁ@ddfs κρίσις@ndfsc ὅς@rrnms δέ@cc ἄν@x λέγω@vsaa3s ὁ@ddms ἀδελφός@ndmsc αὐτός@rpgms ῥακά@nvmsc ἔνοχος@annmsn εἰμί@vifm3s ὁ@ddns συνέδριον@ndnsc ὅς@rrnms δέ@cc ἄν@x λέγω@vsaa3s μωρός@anvmsn ἔνοχος@annmsn εἰμί@vifm3s εἰς@pa ὁ@dafs γέεννα@nafsc ὁ@dgns πῦρ@ngnsc 
Mat 5:23  ἐάν@cs οὖν@cc προσφέρω@vspa2s ὁ@dans δῶρον@nansc σύ@rpg-s ἐπί@pa ὁ@dans θυσιαστήριον@nansc καί+ἐκεῖ@cc&b μιμνῄσκομαι@vsap2s ὅτι@cs ὁ@dnms ἀδελφός@nnmsc σύ@rpg-s ἔχω@vipa3s τὶς@rians κατά@pg σύ@rpg-s 
Mat 5:24  ἀφίημι@vdaa2s ἐκεῖ@b ὁ@dans δῶρον@nansc σύ@rpg-s ἔμπροσθεν@pg ὁ@dgns θυσιαστήριον@ngnsc καί@cc ὑπάγω@vdpa2s πρῶτος@b διαλλάσσω@vdap2s ὁ@ddms ἀδελφός@ndmsc σύ@rpg-s καί@cc τότε@b ἔρχομαι@vpaanms προσφέρω@vdpa2s ὁ@dans δῶρον@nansc σύ@rpg-s 
Mat 5:25  εἰμί@vdpa2s εὐνοέω@vppanms ὁ@ddms ἀντίδικος@ndmsc σύ@rpg-s ταχύς@b ἕως@pg ὅστις@rrgns εἰμί@vipa2s μετά@pg αὐτός@rpgms ἐν@pd ὁ@ddfs ὁδός@ndfsc μήποτε@cs σύ@rpa-s παραδίδωμι@vsaa3s ὁ@dnms ἀντίδικος@nnmsc ὁ@ddms κριτής@ndmsc καί@cc ὁ@dnms κριτής@nnmsc ὁ@ddms ὑπηρέτης@ndmsc καί@cc εἰς@pa φυλακή@nafsc βάλλω@vifp2s 
Mat 5:26  ἀμήν@t λέγω@vipa1s σύ@rpd-s οὐ@b μή@x ἐξέρχομαι@vsaa2s ἐκεῖθεν@b ἕως@cs ἄν@x ἀποδίδωμι@vsaa2s ὁ@dams ἔσχατος@anamsn κοδράντης@namsc 
Mat 5:27  ἀκούω@viaa2p ὅτι@cs λέγω@viap3s οὐ@b μοιχεύω@vifa2s 
Mat 5:28  ἐγώ@rpn-s δέ@cc λέγω@vipa1s σύ@rpd-p ὅτι@cs πᾶς@ainmsn ὁ@dnms βλέπω@vppanms γυνή@nafsc πρός@pa ὁ@dans ἐπιθυμέω@vnaa αὐτός@rpafs ἤδη@b μοιχεύω@viaa3s αὐτός@rpafs ἐν@pd ὁ@ddfs καρδία@ndfsc αὐτός@rpgms 
Mat 5:29  εἰ@cs δέ@cc ὁ@dnms ὀφθαλμός@nnmsc σύ@rpg-s ὁ@dnms δεξιός@annmsn σκανδαλίζω@vipa3s σύ@rpa-s ἐξαιρέω@vdaa2s αὐτός@rpams καί@cc βάλλω@vdaa2s ἀπό@pg σύ@rpg-s συμφέρω@vipa3s γάρ@cc σύ@rpd-s ἵνα@cs ἀπόλλυμι@vsam3s εἷς@acnnsn ὁ@dgnp μέλος@ngnpc σύ@rpg-s καί@cc μή@x ὅλος@annnsn ὁ@dnns σῶμα@nnnsc σύ@rpg-s βάλλω@vsap3s εἰς@pa γέεννα@nafsc 
Mat 5:30  καί@cc εἰ@cs ὁ@dnfs δεξιός@annfsn σύ@rpg-s χείρ@nnfsc σκανδαλίζω@vipa3s σύ@rpa-s ἐκκόπτω@vdaa2s αὐτός@rpafs καί@cc βάλλω@vdaa2s ἀπό@pg σύ@rpg-s συμφέρω@vipa3s γάρ@cc σύ@rpd-s ἵνα@cs ἀπόλλυμι@vsam3s εἷς@acnnsn ὁ@dgnp μέλος@ngnpc σύ@rpg-s καί@cc μή@x ὅλος@annnsn ὁ@dnns σῶμα@nnnsc σύ@rpg-s εἰς@pa γέεννα@nafsc ἀπέρχομαι@vsaa3s 
Mat 5:31  λέγω@viap3s δέ@cc ὅς@rrnms ἄν@x ἀπολύω@vsaa3s ὁ@dafs γυνή@nafsc αὐτός@rpgms δίδωμι@vdaa3s αὐτός@rpdfs ἀποστάσιον@nansc 
Mat 5:32  ἐγώ@rpn-s δέ@cc λέγω@vipa1s σύ@rpd-p ὅτι@cs πᾶς@ainmsn ὁ@dnms ἀπολύω@vppanms ὁ@dafs γυνή@nafsc αὐτός@rpgms παρεκτός@pg λόγος@ngmsc πορνεία@ngfsc ποιέω@vipa3s αὐτός@rpafs μοιχεύω@vnap καί@cc ὅς@rrnms ἐάν@x ἀπολύω@vpxpafs γαμέω@vsaa3s μοιχάομαι@vipp3s 
Mat 5:33  πάλιν@b ἀκούω@viaa2p ὅτι@cs λέγω@viap3s ὁ@ddmp ἀρχαῖος@andmpn οὐ@b ἐπιορκέω@vifa2s ἀποδίδωμι@vifa2s δέ@cc ὁ@ddms κύριος@ndmsc ὁ@damp ὅρκος@nampc σύ@rpg-s 
Mat 5:34  ἐγώ@rpn-s δέ@cc λέγω@vipa1s σύ@rpd-p μή@x ὄμνυμι@vnaa ὅλως@b μήτε@cc ἐν@pd ὁ@ddms οὐρανός@ndmsc ὅτι@cs θρόνος@nnmsc εἰμί@vipa3s ὁ@dgms θεός@ngmsc 
Mat 5:35  μήτε@cc ἐν@pd ὁ@ddfs γῆ@ndfsc ὅτι@cs ὑποπόδιον@nnnsc εἰμί@vipa3s ὁ@dgmp πούς@ngmpc αὐτός@rpgms μήτε@cc εἰς@pa Ἱεροσόλυμα@nanpp ὅτι@cs πόλις@nnfsc εἰμί@vipa3s ὁ@dgms μέγας@angmsn βασιλεύς@ngmsc 
Mat 5:36  μήτε@cc ἐν@pd ὁ@ddfs κεφαλή@ndfsc σύ@rpg-s ὄμνυμι@vsaa2s ὅτι@cs οὐ@b δύναμαι@vipm2s εἷς@acafsn θρίξ@nafsc λευκός@anafsn ποιέω@vnaa ἤ@cc μέλας@anafsn 
Mat 5:37  εἰμί@vdpa3s δέ@cc ὁ@dnms λόγος@nnmsc σύ@rpg-p ναί@x ναί@x οὐ@b οὐ@b ὁ@dnns δέ@cc περισσός@annnsn οὗτος@rdgmp/rdgnp ἐκ@pg ὁ@dgms/dgns πονηρός@angmsn/angnsn εἰμί@vipa3s 
Mat 5:38  ἀκούω@viaa2p ὅτι@cs λέγω@viap3s ὀφθαλμός@namsc ἀντί@pg ὀφθαλμός@ngmsc καί@cc ὀδούς@namsc ἀντί@pg ὀδούς@ngmsc 
Mat 5:39  ἐγώ@rpn-s δέ@cc λέγω@vipa1s σύ@rpd-p μή@x ἀνθίστημι@vnaa ὁ@ddms/ddns πονηρός@andmsn/andnsn ἀλλά@cc ὅστις@rrnms σύ@rpa-s ῥαπίζω@vipa3s εἰς@pa ὁ@dafs δεξιός@anafsn σιαγών@nafsc σύ@rpg-s στρέφω@vdaa2s αὐτός@rpdms καί@b ὁ@dafs ἄλλος@aiafsn 
Mat 5:40  καί@cc ὁ@ddms θέλω@vppadms σύ@rpd-s κρίνω@vnap καί@cc ὁ@dams χιτών@namsc σύ@rpg-s λαμβάνω@vnaa ἀφίημι@vdaa2s αὐτός@rpdms καί@b ὁ@dans ἱμάτιον@nansc 
Mat 5:41  καί@cc ὅστις@rrnms σύ@rpa-s ἀγγαρεύω@vifa3s μίλιον@nansc εἷς@acansn ὑπάγω@vdpa2s μετά@pg αὐτός@rpgms δύο@acanpn 
Mat 5:42  ὁ@ddms αἰτέω@vppadms σύ@rpa-s δίδωμι@vdaa2s καί@cc ὁ@dams θέλω@vppaams ἀπό@pg σύ@rpg-s δανίζω@vnam μή@x ἀποστρέφω@vsap2s 
Mat 5:43  ἀκούω@viaa2p ὅτι@cs λέγω@viap3s ἀγαπάω@vifa2s ὁ@dams πλησίον@b σύ@rpg-s καί@cc μισέω@vifa2s ὁ@dams ἐχθρός@anamsn σύ@rpg-s 
Mat 5:44  ἐγώ@rpn-s δέ@cc λέγω@vipa1s σύ@rpd-p ἀγαπάω@vdpa2p ὁ@damp ἐχθρός@anampn σύ@rpg-p καί@cc προσεύχομαι@vdpm2p ὑπέρ@pg ὁ@dgmp διώκω@vppagmp σύ@rpa-p 
Mat 5:45  ὅπως@cs γίνομαι@vsam2p υἱός@nnmpc ὁ@dgms πατήρ@ngmsc σύ@rpg-p ὁ@dgms ἐν@pd οὐρανός@ndmpc ὅτι@cs ὁ@dams ἥλιος@namsc αὐτός@rpgms ἀνατέλλω@vipa3s ἐπί@pa πονηρός@anampn καί@cc ἀγαθός@anampn καί@cc βρέχω@vipa3s ἐπί@pa δίκαιος@anampn καί@cc ἄδικος@anampn 
Mat 5:46  ἐάν@cs γάρ@cc ἀγαπάω@vsaa2p ὁ@damp ἀγαπάω@vppaamp σύ@rpa-p τίς@aqamsn μισθός@namsc ἔχω@vipa2p οὐχί@b καί@b ὁ@dnmp τελώνης@nnmpc ὁ@dans αὐτός@rpans ποιέω@vipa3p 
Mat 5:47  καί@cc ἐάν@cs ἀσπάζομαι@vsam2p ὁ@damp ἀδελφός@nampc σύ@rpg-p μόνος@b τίς@rqans περισσός@anansn ποιέω@vipa2p οὐχί@b καί@b ὁ@dnmp ἐθνικός@annmpn ὁ@dans αὐτός@rpans ποιέω@vipa3p 
Mat 5:48  εἰμί@vifm2p οὖν@cc σύ@rpn-p τέλειος@annmpn ὡς@cs ὁ@dnms πατήρ@nnmsc σύ@rpg-p ὁ@dnms οὐράνιος@annmsn τέλειος@annmsn εἰμί@vipa3s 
Mat 6:1  προσέχω@vdpa2p δέ@cc ὁ@dafs δικαιοσύνη@nafsc σύ@rpg-p μή@x ποιέω@vnpa ἔμπροσθεν@pg ὁ@dgmp ἄνθρωπος@ngmpc πρός@pa ὁ@dans θεάομαι@vnap αὐτός@rpdmp εἰ@cs δέ@cc μή@x γέ@x μισθός@namsc οὐ@b ἔχω@vipa2p παρά@pd ὁ@ddms πατήρ@ndmsc σύ@rpg-p ὁ@ddms ἐν@pd ὁ@ddmp οὐρανός@ndmpc 
Mat 6:2  ὅταν@cs οὖν@cc ποιέω@vspa2s ἐλεημοσύνη@nafsc μή@x σαλπίζω@vsaa2s ἔμπροσθεν@pg σύ@rpg-s ὥσπερ@cs ὁ@dnmp ὑποκριτής@nnmpc ποιέω@vipa3p ἐν@pd ὁ@ddfp συναγωγή@ndfpc καί@cc ἐν@pd ὁ@ddfp ῥύμη@ndfpc ὅπως@cs δοξάζω@vsap3p ὑπό@pg ὁ@dgmp ἄνθρωπος@ngmpc ἀμήν@t λέγω@vipa1s σύ@rpd-p ἀπέχω@vipa3p ὁ@dams μισθός@namsc αὐτός@rpgmp 
Mat 6:3  σύ@rpg-s δέ@cc ποιέω@vppagms ἐλεημοσύνη@nafsc μή@x γινώσκω@vdaa3s ὁ@dnfs ἀριστερός@annfsn σύ@rpg-s τίς@rqans ποιέω@vipa3s ὁ@dnfs δεξιός@annfsn σύ@rpg-s 
Mat 6:4  ὅπως@cs εἰμί@vspa3s σύ@rpg-s ὁ@dnfs ἐλεημοσύνη@nnfsc ἐν@pd ὁ@ddns κρυπτός@andnsn καί@cc ὁ@dnms πατήρ@nnmsc σύ@rpg-s ὁ@dnms βλέπω@vppanms ἐν@pd ὁ@ddns κρυπτός@andnsn ἀποδίδωμι@vifa3s σύ@rpd-s 
Mat 6:5  καί@cc ὅταν@cs προσεύχομαι@vspm2p οὐ@b εἰμί@vifm2p ὡς@cs ὁ@dnmp ὑποκριτής@nnmpc ὅτι@cs φιλέω@vipa3p ἐν@pd ὁ@ddfp συναγωγή@ndfpc καί@cc ἐν@pd ὁ@ddfp γωνία@ndfpc ὁ@dgfp πλατύς@angfpn ἵστημι@vpxanmp προσεύχομαι@vnpm ὅπως@cs φαίνω@vsap3p ὁ@ddmp ἄνθρωπος@ndmpc ἀμήν@t λέγω@vipa1s σύ@rpd-p ἀπέχω@vipa3p ὁ@dams μισθός@namsc αὐτός@rpgmp 
Mat 6:6  σύ@rpn-s δέ@cc ὅταν@cs προσεύχομαι@vspm2s εἰσέρχομαι@vdaa2s εἰς@pa ὁ@dans ταμεῖον@nansc σύ@rpg-s καί@cc κλείω@vpaanms ὁ@dafs θύρα@nafsc σύ@rpg-s προσεύχομαι@vdam2s ὁ@ddms πατήρ@ndmsc σύ@rpg-s ὁ@ddms ἐν@pd ὁ@ddns κρυπτός@andnsn καί@cc ὁ@dnms πατήρ@nnmsc σύ@rpg-s ὁ@dnms βλέπω@vppanms ἐν@pd ὁ@ddns κρυπτός@andnsn ἀποδίδωμι@vifa3s σύ@rpd-s 
Mat 6:7  προσεύχομαι@vppmnmp δέ@cc μή@x βατταλογέω@vsaa2p ὥσπερ@cs ὁ@dnmp ἐθνικός@annmpn δοκέω@vipa3p γάρ@cc ὅτι@cs ἐν@pd ὁ@ddfs πολυλογία@ndfsc αὐτός@rpgmp εἰσακούω@vifp3p 
Mat 6:8  μή@x οὖν@cc ὁμοιόω@vsap2p αὐτός@rpdmp οἶδα@vixa3s γάρ@cc ὁ@dnms πατήρ@nnmsc σύ@rpg-p ὅς@rrgnp χρεία@nafsc ἔχω@vipa2p πρό@pg ὁ@dgns σύ@rpa-p αἰτέω@vnaa αὐτός@rpams 
Mat 6:9  οὕτως@b οὖν@cc προσεύχομαι@vdpm2p σύ@rpn-p πατήρ@nvmsc ἐγώ@rpg-p ὁ@dnms ἐν@pd ὁ@ddmp οὐρανός@ndmpc ἁγιάζω@vdap3s ὁ@dnns ὄνομα@nnnsc σύ@rpg-s 
Mat 6:10  ἔρχομαι@vdaa3s ὁ@dnfs βασιλεία@nnfsc σύ@rpg-s γίνομαι@vdap3s ὁ@dnns θέλημα@nnnsc σύ@rpg-s ὡς@cs ἐν@pd οὐρανός@ndmsc καί@b ἐπί@pg γῆ@ngfsc 
Mat 6:11  ὁ@dams ἄρτος@namsc ἐγώ@rpg-p ὁ@dams ἐπιούσιος@anamsn δίδωμι@vdaa2s ἐγώ@rpd-p σήμερον@b 
